BBL,EUI_2013,floorArea_2013,EUI_2014,floorArea_2014,EUI_2015,floorArea_2015,EUI_2016,floorArea_2016,Occupancy,TYPE_2016,water_intensity,naturalgas_use,Metered Areas (Energy),Metered Areas  (Water),naturalgas_intensity,Borough,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,NumFloors,UnitsRes,UnitsTotal,YearBuilt,XCoord,YCoord,ZipCode,Address,Longitude,Latitude
2028390068,121.9,54590.0,150.8,54600.0,158.7,54600.0,141.7,54600.0,100.0,Multifamily Housing,124.72,362653.3,Whole Building,Whole Building,6.6420018315,BX,10200,54600,0,54600,0,0,6.0,58,58,1939,1007440.0,244146.0,10452.0,1291 GRAND CONCOURSE,-73.9161944358,40.8367691907
4033340292,69.4,60136.0,79.7,51545.0,87.9,51545.0,94.0,51545.0,95.0,Multifamily Housing,34.45,3832999.6,Whole Building,Whole Building,74.3622000194,QN,15750,51545,0,51545,0,0,6.0,56,56,1929,1030019.0,199369.0,11375.0,77-34 AUSTIN STREET,-73.8349020744,40.7137801686
1015320015,30.3,60632.0,153.2,57745.0,146.7,57745.0,147.7,57745.0,100.0,Multifamily Housing,85.42,3562099.9,Whole Building,Not Available,61.6867243917,MN,5017,57745,2221,55524,0,2221,22.0,57,58,1983,997406.0,222911.0,10028.0,231 EAST 86 STREET,-73.9524975774,40.7785056444
2028400038,89.7,115000.0,100.1,115000.0,103.3,115000.0,99.6,115000.0,100.0,Multifamily Housing,86.17,8760699.8,Whole Building,Whole Building,76.1799982609,BX,15365,115000,0,115000,0,0,14.0,102,102,2005,1006860.0,244714.0,10452.0,15 CLARKE PLACE EAST,-73.9182885624,40.8383296893
4022340038,22.0,117338.0,73.5,111750.0,70.6,111750.0,69.6,111750.0,100.0,Multifamily Housing,40.21,6482606.1,Whole Building,Not Available,58.0098979866,QN,32500,111750,0,111750,0,0,6.0,98,98,1952,1028673.0,202478.0,11375.0,110-45 71 ROAD,-73.8397368363,40.7223204734
2028400077,162.2,55000.0,163.8,55000.0,163.6,55000.0,1262.4,55000.0,100.0,Multifamily Housing,125.69,68146994.0,Whole Building,Not Available,1239.03625455,BX,15020,55000,0,55000,0,0,6.0,73,73,1924,1007577.0,244353.0,10452.0,1325 GRAND CONCOURSE,-73.9156986165,40.8373369847
2028430024,89.5,58885.0,105.6,58895.0,114.6,58895.0,92.9,58895.0,100.0,Multifamily Housing,158.64,366972.0,Whole Building,Whole Building,6.23095339163,BX,17500,58895,0,58895,0,0,5.0,58,58,1923,1007320.0,245519.0,10452.0,1411 TOWNSEND AVENUE,-73.9166233768,40.8405379894
2028430079,86.2,60402.0,98.8,60401.0,112.0,60401.0,106.3,60401.0,100.0,Multifamily Housing,115.37,5347920.0,Whole Building,Whole Building,88.540255956,BX,15000,60401,0,60401,0,0,5.0,68,68,1924,1007740.0,245425.0,10452.0,1424 WALTON AVENUE,-73.915105797,40.8402788797
1017960020,61.6,107918.0,63.4,98107.0,65.1,98107.0,64.8,98107.0,100.0,Multifamily Housing,41.42,5319011.1,Whole Building,Whole Building,54.2164279817,MN,30644,98107,0,98107,0,0,8.0,70,70,2005,1002278.0,230221.0,10035.0,333 EAST 119 STREET,-73.9348866133,40.7985610346
2028440033,73.9,56832.0,92.3,56842.0,103.1,56842.0,79.5,56842.0,100.0,Multifamily Housing,47.19,372033.0,Whole Building,Not Available,6.54503712044,BX,10000,56842,0,56842,0,0,6.0,54,54,1926,1007462.0,245782.0,10452.0,1455 TOWNSEND AVENUE,-73.9161092687,40.8412594753
1008017502,65.6,53491.0,70.4,53439.0,76.1,53439.0,33.6,53439.0,100.0,Multifamily Housing,34.61,689606.7,Whole Building,Not Available,12.9045584685,MN,6883,53491,9991,43500,0,5658,9.0,25,27,1922,986061.0,210852.0,10001.0,146 WEST 26 STREET,-73.993464263,40.7454163956
1008017502,65.6,53491.0,70.9,53439.0,76.1,53439.0,33.6,53439.0,100.0,Multifamily Housing,34.61,689606.7,Whole Building,Not Available,12.9045584685,MN,6883,53491,9991,43500,0,5658,9.0,25,27,1922,986061.0,210852.0,10001.0,146 WEST 26 STREET,-73.993464263,40.7454163956
2028440043,127.1,56818.0,131.9,56818.0,134.2,56818.0,131.4,56818.0,100.0,Multifamily Housing,15.8,379200.0,Whole Building,Not Available,6.67394135661,BX,13867,56818,0,56818,0,0,6.0,60,60,1940,1007672.0,245840.0,10452.0,1466 TOWNSEND AVENUE,-73.9153501034,40.8414181138
2028440058,69.5,84453.0,84.4,76776.0,85.8,76776.0,81.5,76776.0,100.0,Multifamily Housing,57.46,5713339.7,Whole Building,Whole Building,74.4156989163,BX,17945,76776,0,76776,0,0,6.0,68,68,1935,1007788.0,245848.0,10452.0,1475 WALTON AVENUE,-73.9149308378,40.841439763
2028450007,91.2,84801.0,104.6,84800.0,97.3,84800.0,99.1,84800.0,100.0,Multifamily Housing,93.92,6627490.1,Whole Building,Whole Building,78.1543643868,BX,25000,84800,0,84800,0,0,6.0,105,105,1926,1007830.0,246135.0,10452.0,1512 TOWNSEND AVENUE,-73.9147780357,40.8422273818
1012150056,61.7,65360.0,73.9,56023.0,66.7,56023.0,65.1,56023.0,100.0,Multifamily Housing,41.08,564049.0,Whole Building,Whole Building,10.0681684308,MN,12770,56023,0,56023,0,0,6.0,60,60,1950,991177.0,225832.0,10024.0,160 WEST 85 STREET,-73.9749856395,40.7865300899
4031730055,60.7,98203.0,66.3,84174.0,62.4,84174.0,64.9,84174.0,100.0,Multifamily Housing,35.15,4084999.9,Whole Building,Not Available,48.5304238839,QN,22005,84174,0,84174,0,0,6.0,80,80,1957,1025645.0,203176.0,11375.0,103-11 68 DRIVE,-73.8506565214,40.7242509989
2028610057,93.8,66000.0,100.8,66000.0,101.2,66000.0,93.1,66000.0,100.0,Multifamily Housing,60.82,490300.0,Whole Building,Whole Building,7.42878787879,BX,15000,66000,0,66000,0,0,6.0,72,72,1927,1008254.0,248096.0,10453.0,1726 DAVIDSON AVENUE,-73.9132386118,40.8476086063
3036027501,36.3,86978.0,37.6,83633.0,39.8,83633.0,38.2,83633.0,100.0,Multifamily Housing,45.64,1964613.0,Whole Building,Whole Building,23.4908827855,BK,16000,83633,9966,73667,850,9116,6.0,54,55,2008,1009569.0,179986.0,11212.0,774 ROCKAWAY AVENUE,-73.9087420746,40.660660465
2028610123,70.4,70700.0,85.1,63966.0,96.1,63966.0,91.6,63966.0,100.0,Multifamily Housing,130.35,458369.0,Whole Building,Whole Building,7.16582246819,BX,15000,63966,0,63966,0,0,6.0,67,67,1927,1008566.0,248673.0,10453.0,1800 DAVIDSON AVENUE,-73.9121088099,40.8491914465
2028650032,123.8,60000.0,102.7,60000.0,100.6,60000.0,98.0,60000.0,100.0,Multifamily Housing,125.02,269500.0,Whole Building,Whole Building,4.49166666667,BX,14000,60000,0,60000,0,0,5.0,56,56,1925,1007169.0,246989.0,10452.0,1566 MACOMBS ROAD,-73.9171640773,40.8445731011
1011440056,75.6,126500.0,85.8,126513.0,88.2,126513.0,82.0,126513.0,100.0,Multifamily Housing,41.87,73797.8,Whole Building,Whole Building,0.583321872061,MN,11413,126513,0,126513,0,0,14.0,148,148,1929,989632.0,223015.0,10023.0,160 WEST 73 STREET,-73.9805671059,40.7787992493
3062190001,52.8,63480.0,64.5,55200.0,68.5,55200.0,67.2,55200.0,100.0,Multifamily Housing,36.09,3773100.2,Whole Building,Whole Building,68.3532644928,BK,10000,55200,0,55200,0,0,6.0,48,48,1932,987278.0,161363.0,11204.0,2101 BAY RIDGE PARKWAY,-73.9890944542,40.609579973
2028660030,56.0,81000.0,60.5,81000.0,56.1,81000.0,54.8,81000.0,100.0,Multifamily Housing,35.39,3494484.6,Whole Building,Not Available,43.1417851852,BX,12865,81000,0,81000,0,0,6.0,53,53,1927,1007543.0,248134.0,10453.0,1664 MACOMBS ROAD,-73.915808356,40.8477148093
2028660034,85.5,72000.0,90.4,72000.0,95.3,72000.0,91.1,72000.0,100.0,Multifamily Housing,46.95,5356105.6,Whole Building,Not Available,74.3903555556,BX,15794,72000,0,72000,0,0,6.0,65,65,1926,1007558.0,248235.0,10453.0,1674 MACOMBS ROAD,-73.915753788,40.8479919848
2028660091,83.3,62000.0,91.6,62000.0,91.5,62000.0,85.9,62000.0,100.0,Multifamily Housing,42.1,4017825.4,Whole Building,Not Available,64.8036354839,BX,15000,62000,0,62000,0,0,5.0,54,54,1927,1007684.0,248365.0,10453.0,57 WEST 175 STREET,-73.9152979099,40.8483484628
2028660110,20.8,84700.0,23.1,72600.0,74.5,72600.0,65.0,72600.0,100.0,Multifamily Housing,54.57,880799.9,Whole Building,Whole Building,12.1322300275,BX,15860,72600,4000,68600,4000,0,6.0,40,41,1928,1007876.0,248896.0,10453.0,1731 HARRISON AVENUE,-73.9146020561,40.8498053886
2028670060,95.9,87146.0,103.7,87156.0,104.2,87156.0,97.1,87156.0,100.0,Multifamily Housing,126.39,6980287.3,Whole Building,Whole Building,80.089578457,BX,27376,87156,0,87156,0,0,6.0,71,71,1927,1007935.0,248636.0,10453.0,1700 HARRISON AVENUE,-73.9143897148,40.8490916077
3078220045,57.4,70200.0,53.1,67500.0,67.7,67500.0,72.7,67500.0,100.0,Multifamily Housing,50.05,3784909.0,Whole Building,Whole Building,56.0727259259,BK,11300,67500,0,67500,0,0,6.0,54,54,1931,1002358.0,166622.0,11234.0,2020 EAST 41 STREET,-73.9347687261,40.6239968492
2028670103,40.5,65670.0,41.2,59700.0,40.4,59700.0,109.0,59700.0,100.0,Multifamily Housing,107.19,5739799.6,Whole Building,Not Available,96.1440469012,BX,13000,59700,0,59700,0,0,6.0,64,64,1938,1008186.0,248521.0,10453.0,1718 GRAND AVENUE,-73.9134828774,40.8487752899
2028670108,76.5,107477.0,91.9,107477.0,85.3,107477.0,81.0,107477.0,100.0,Multifamily Housing,81.2,7454300.2,Whole Building,Whole Building,69.3571666496,BX,25016,107477,0,107477,0,0,6.0,92,92,1940,1008278.0,248688.0,10453.0,1740 GRAND AVENUE,-73.9131497434,40.8492334055
3067960059,64.1,58650.0,70.6,51000.0,75.3,51000.0,82.2,51000.0,100.0,Multifamily Housing,46.13,2925300.1,Whole Building,Whole Building,57.3588254902,BK,12000,51000,0,51000,0,0,6.0,48,48,1940,995524.0,160123.0,11229.0,1775 EAST 13 STREET,-73.9593980027,40.6061697727
2028690034,87.9,56849.0,95.5,56849.0,98.9,56849.0,76.8,56849.0,100.0,Multifamily Housing,0.0,3074400.2,Whole Building,Whole Building,54.0801104681,BX,13025,56849,849,56000,0,849,5.0,50,51,1926,1008528.0,249490.0,10453.0,45 WEST TREMONT AVENUE,-73.9122432039,40.8514339731
2028690070,75.1,70000.0,104.8,60000.0,107.3,60000.0,107.8,60000.0,100.0,Multifamily Housing,111.87,367200.0,Whole Building,Whole Building,6.12,BX,15726,60000,0,60000,0,0,6.0,60,60,1925,1008566.0,249669.0,10453.0,1878 HARRISON AVENUE,-73.9121051976,40.8519251702
2028690171,87.7,97143.0,81.9,87132.0,75.6,87132.0,73.7,87132.0,100.0,Multifamily Housing,104.1,4847041.5,Whole Building,Whole Building,55.6287184961,BX,20943,87132,0,87132,0,0,9.0,84,84,2005,1008643.0,249617.0,10453.0,31 WEST TREMONT AVENUE,-73.9118270559,40.8517822333
2028700016,29.4,50400.0,110.7,50400.0,122.0,50400.0,85.2,50400.0,100.0,Multifamily Housing,128.77,3247100.1,Whole Building,Whole Building,64.4265892857,BX,11250,50400,0,50400,0,0,6.0,48,48,1924,1009176.0,250093.0,10453.0,2010 GRAND AVENUE,-73.9098986618,40.8530872226
2028700040,30.1,50251.0,7.4,50251.0,3.1,50251.0,7.1,50251.0,100.0,Multifamily Housing,97.84,365225.6,Whole Building,Whole Building,7.26802650694,BX,11250,50251,0,50251,0,0,5.0,45,45,1924,1009281.0,250082.0,10453.0,2007 DAVIDSON AVENUE,-73.909519154,40.8530567338
2028720007,79.4,139774.0,166.1,127774.0,86.9,127774.0,74.7,127774.0,100.0,Multifamily Housing,59.15,7512382.4,Whole Building,Whole Building,58.7942961792,BX,34815,127774,7774,120000,0,0,8.0,127,127,2009,1006097.0,245991.0,10452.0,1382 SHAKESPEARE AVENUE,-73.9210418458,40.8418366016
2028720036,85.0,83661.0,185.0,82161.0,93.9,82161.0,96.9,82161.0,100.0,Multifamily Housing,83.58,6426137.8,Whole Building,Whole Building,78.2139676976,BX,21242,82161,0,82161,0,0,7.0,81,81,2006,1006072.0,245747.0,10452.0,1401 JESUP AVENUE,-73.9211329933,40.8411669549
2028720281,69.3,91800.0,150.0,85600.0,73.2,85600.0,78.8,85600.0,100.0,Multifamily Housing,67.48,5596381.2,Whole Building,Whole Building,65.3782850467,BX,27536,85600,0,85600,0,0,6.0,75,75,2007,1006837.0,246724.0,10452.0,1530 JESUP AVENUE,-73.9183649136,40.8438466095
1015630032,73.7,115008.0,84.9,112037.0,93.2,112037.0,88.5,112037.0,100.0,Multifamily Housing,37.73,249922.0,Whole Building,Whole Building,2.23070949776,MN,12140,112037,0,112037,0,0,12.0,95,95,1964,998369.0,221545.0,10028.0,436 EAST 84 STREET,-73.9490233405,40.7747548487
2028720320,98.6,102451.0,88.3,103418.0,96.6,103418.0,92.7,103418.0,100.0,Multifamily Housing,117.4,7957082.2,Whole Building,Whole Building,76.9409793266,BX,23933,103418,0,103418,0,0,9.0,90,90,2003,1006856.0,246515.0,10452.0,1491 MACOMBS ROAD,-73.9182969474,40.8432729174
2028730058,122.2,69786.0,267.2,58700.0,114.3,58700.0,115.9,58700.0,100.0,Multifamily Housing,120.23,6729779.5,Whole Building,Whole Building,114.647010221,BX,19942,58700,1700,57000,1700,0,5.0,65,66,1927,1006060.0,246249.0,10452.0,1419 SHAKESPEARE AVENUE,-73.9211747299,40.8425448274
1014577501,112.2,52239.0,91.4,56899.0,104.6,56899.0,101.3,56899.0,100.0,Multifamily Housing,33.78,3915431.5,Whole Building,Whole Building,68.8137137735,MN,5063,38213,957,37256,957,0,19.0,54,55,1985,995338.0,216703.0,10065.0,403 EAST 62 STREET,-73.9599747544,40.7614691387
2028750039,95.4,55000.0,109.2,55000.0,98.7,55000.0,100.8,55000.0,100.0,Multifamily Housing,161.14,3874100.3,Whole Building,Whole Building,70.4381872727,BX,13725,55000,0,55000,0,0,5.0,60,60,1924,1005904.0,247316.0,10452.0,1522 UNIVERSITY AVENUE,-73.9217350962,40.8454738124
2028760106,64.8,72600.0,89.0,66000.0,101.0,66000.0,110.0,66000.0,100.0,Multifamily Housing,111.32,6808934.2,Whole Building,Whole Building,103.165669697,BX,15000,66000,0,66000,0,0,6.0,63,63,1925,1007083.0,248441.0,10453.0,1720 UNIVERSITY AVENUE,-73.9174699617,40.8485586349
2028760112,84.1,78167.0,82.3,67000.0,98.7,67000.0,101.0,67000.0,100.0,Multifamily Housing,74.41,5796113.2,Whole Building,Whole Building,86.5091522388,BX,15008,67000,0,67000,0,0,6.0,73,73,1925,1007187.0,248547.0,10453.0,1738 UNIVERSITY AVENUE,-73.9170936906,40.8488493039
2028760194,71.4,66604.0,74.3,65240.0,83.5,65240.0,84.8,65240.0,95.0,Multifamily Housing,68.29,4621314.8,Whole Building,Whole Building,70.835603924,BX,14063,65240,11525,53715,1754,0,5.0,48,48,1925,1007321.0,248072.0,10453.0,1645 MACOMBS ROAD,-73.9166109792,40.8475452205
2028770166,30.3,173000.0,27.0,173000.0,70.8,173000.0,101.9,173000.0,100.0,Multifamily Housing,109.04,14706054.0,Whole Building,Whole Building,85.0060924855,BX,48864,173000,0,173000,0,0,14.0,150,150,1963,1005708.0,248298.0,10453.0,1590 UNDERCLIFF AVENUE,-73.9224403638,40.8481695908
2028770211,135.1,60480.0,126.4,60480.0,84.0,60480.0,100.0,60480.0,100.0,Multifamily Housing,101.34,5987100.1,Whole Building,Not Available,98.993057209,BX,16000,60480,0,60480,0,0,6.0,72,72,1931,1005917.0,248133.0,10453.0,1480 POPHAM AVENUE,-73.9216854698,40.8477162043
2028770233,55.8,71617.0,55.1,66400.0,65.8,66400.0,70.2,66400.0,95.0,Multifamily Housing,73.39,3535912.5,Whole Building,Whole Building,53.2516942771,BX,15800,66400,400,66000,0,400,5.0,60,62,1926,1006073.0,248198.0,10453.0,1493 MONTGOMERY AVENUE,-73.9211214026,40.8478942258
2028780005,52.8,49974.0,54.8,50200.0,67.3,50200.0,62.8,50200.0,95.0,Multifamily Housing,50.69,2385654.6,Whole Building,Not Available,47.523,BX,11600,50200,0,50200,0,0,5.0,40,40,1924,1006129.0,248013.0,10453.0,1472 MONTGOMERY AVENUE,-73.920919596,40.847386317
2028780090,64.8,98718.0,66.3,96056.0,77.8,96056.0,78.0,96056.0,95.0,Multifamily Housing,70.91,6329948.6,Whole Building,Whole Building,65.8985237778,BX,23674,96056,0,96056,0,0,5.0,80,80,1924,1006808.0,248549.0,10453.0,1669 UNIVERSITY AVENUE,-73.9184635872,40.8488557697
2023670001,68.8,171348.0,80.6,171348.0,79.2,171348.0,83.1,171348.0,100.0,Multifamily Housing,57.69,11236686.4,Whole Building,Not Available,65.5781590681,BX,18546,171348,25056,146292,0,8479,13.0,136,136,2008,1009089.0,239530.0,10451.0,488 EAST 163 STREET,-73.9102522651,40.8240951167
2028780169,73.3,89833.0,71.2,77000.0,80.2,77000.0,89.4,77000.0,100.0,Multifamily Housing,89.73,5486275.7,Whole Building,Not Available,71.2503337662,BX,18000,77000,0,77000,0,0,6.0,66,66,1928,1006803.0,248885.0,10453.0,1705 ANDREWS AVENUE SOUTH,-73.9184805296,40.8497780028
2028790080,121.6,61827.0,103.8,55700.0,89.6,55700.0,115.8,55700.0,100.0,Multifamily Housing,77.22,381900.0,Whole Building,Whole Building,6.85637342908,BX,17000,55700,0,55700,0,0,5.0,60,60,1926,1007382.0,250030.0,10453.0,1834 PHELAN PLACE,-73.9163837423,40.8529191889
2028790170,85.7,75420.0,65.1,75420.0,0.6,75420.0,76.1,75420.0,100.0,Multifamily Housing,81.09,5824100.3,Whole Building,Whole Building,77.2222261999,BX,17750,75420,0,75420,0,0,5.0,70,70,1927,1007379.0,250566.0,10453.0,184 WEST BURNSIDE AVENUE,-73.9163927373,40.8543903566
2028790192,86.8,68870.0,94.4,68870.0,101.0,68870.0,115.8,68870.0,100.0,Multifamily Housing,88.26,6613199.7,Whole Building,Whole Building,96.0243894294,BX,14810,68870,5000,63870,0,5000,5.0,63,65,1923,1007709.0,250361.0,10453.0,150 WEST BURNSIDE AVENUE,-73.9152005635,40.8538268222
1014470013,85.0,89814.0,95.8,84823.0,92.9,84823.0,89.0,84823.0,100.0,Multifamily Housing,32.96,6479773.3,Whole Building,Whole Building,76.3917015432,MN,10216,84823,1500,83323,0,0,16.0,60,60,1927,996180.0,219265.0,10021.0,325 EAST 72 STREET,-73.9569307726,40.76850007
1008990001,130.2,394788.0,104.9,358898.0,114.3,358898.0,70.9,358898.0,100.0,Multifamily Housing,33.73,15443355.9,Whole Building,Whole Building,43.0299302309,MN,26312,358898,22907,335991,880,3720,20.0,326,330,1964,988469.0,207392.0,10003.0,205 3 AVENUE,-73.9847761767,40.7359187352
2028870094,36.9,50115.0,45.1,50115.0,47.7,50115.0,46.7,50115.0,100.0,Multifamily Housing,181.94,1497051.5,Whole Building,Whole Building,29.8723236556,BX,15076,50115,500,49615,0,500,6.0,49,50,1931,1009925.0,244444.0,10456.0,1436 CLAY AVENUE,-73.9072128432,40.8375802389
2032200032,66.9,53786.0,53.4,52776.0,62.9,52776.0,68.5,52776.0,100.0,Multifamily Housing,45.58,2356559.3,Whole Building,Whole Building,44.6521013339,BX,14875,52776,52776,0,0,0,6.0,72,73,2009,1011167.0,255458.0,10468.0,2552 WEBB AVENUE,-73.9026801482,40.8678066787
3054000091,92.2,70597.0,95.8,62226.0,89.3,62226.0,76.7,62226.0,100.0,Multifamily Housing,50.5,4526899.9,Whole Building,Not Available,72.7493314692,BK,17920,62226,0,62226,0,0,6.0,62,62,1963,992020.0,170861.0,11218.0,525 OCEAN PARKWAY,-73.9720048903,40.6356471079
1000260021,72.0,488895.0,67.1,493187.0,61.3,493187.0,63.5,493187.0,100.0,Multifamily Housing,34.22,12816033.5,Whole Building,Whole Building,25.986154339,MN,20249,493187,36487,456700,0,12487,27.0,435,440,1958,981500.0,196567.0,10005.0,45 WALL STREET,-74.0099186666,40.7062073013
2029290082,11.7,100525.0,29.7,87413.0,31.0,87413.0,31.1,87413.0,100.0,Multifamily Housing,140.16,1733653.4,Whole Building,Not Available,19.8329012847,BX,22152,87413,1600,85813,0,1600,6.0,101,103,1927,1012137.0,245217.0,10457.0,1625 FULTON AVENUE,-73.8992156654,40.8396951899
2029380049,77.0,72747.0,79.3,69283.0,84.5,69283.0,82.5,69283.0,100.0,Multifamily Housing,83.75,4247199.9,Whole Building,Whole Building,61.3021939004,BX,30850,69283,0,69283,0,0,7.0,92,92,1990,1013037.0,243168.0,10460.0,1441 BOSTON ROAD,-73.8959718395,40.8340683945
2029490025,28.5,57659.0,28.7,57659.0,80.2,57659.0,93.4,57659.0,100.0,Multifamily Housing,65.59,4411799.9,Whole Building,Whole Building,76.5153731421,BX,23870,57659,0,57659,0,0,6.0,46,46,1995,1013976.0,246311.0,10457.0,1807 CLINTON AVENUE,-73.8925646295,40.8426918996
2029640029,85.3,94408.0,94.1,77768.0,91.3,77768.0,85.7,77768.0,100.0,Multifamily Housing,74.75,6496924.9,Whole Building,Not Available,83.5423940438,BX,40000,77768,0,77768,0,0,5.0,80,80,2001,1013384.0,242995.0,10459.0,1402 BRISTOW STREET,-73.8947186312,40.8335924218
2029750013,112.3,67986.0,115.6,67986.0,114.6,67986.0,118.5,67986.0,100.0,Multifamily Housing,96.65,6682199.9,Whole Building,Whole Building,98.2878813285,BX,18110,67986,0,67986,0,0,8.0,68,68,2003,1013988.0,241628.0,10459.0,1238 SIMPSON STREET,-73.8925420219,40.8298383892
3051560048,56.7,110377.0,45.2,110377.0,78.7,110377.0,123.5,110377.0,100.0,Multifamily Housing,35.0,12251846.6,Whole Building,Not Available,110.999996376,BK,30120,110377,0,110377,0,0,6.0,114,114,1961,993795.0,172182.0,11218.0,415 ARGYLE ROAD,-73.965607743,40.6392712359
2029850038,91.4,76268.0,100.4,76268.0,91.6,76268.0,71.9,76268.0,100.0,Multifamily Housing,55.11,220100.0,Whole Building,Whole Building,2.88587612105,BX,11066,76268,10000,66267,0,10000,6.0,42,46,1910,1016055.0,246110.0,10460.0,1956 CROTONA PARKWAY,-73.885051693,40.8421329706
2029857501,71.4,107685.0,145.5,102885.0,79.0,102885.0,74.7,102885.0,100.0,Multifamily Housing,75.04,6228098.0,Whole Building,Whole Building,60.5345580017,BX,18766,102885,4277,98608,0,4277,8.0,98,99,2007,1016046.0,245817.0,10460.0,1926 CROTONA PARKWAY,-73.8850856096,40.8413288042
2030220001,92.9,69315.0,108.0,66960.0,131.9,66960.0,111.1,66960.0,100.0,Multifamily Housing,147.48,6270000.4,Whole Building,Not Available,93.6379988053,BX,15900,66960,3695,63265,0,3695,6.0,72,75,1928,1013022.0,252111.0,10458.0,2364 TIEBOUT AVENUE,-73.8959876717,40.8586143304
5002400016,78.7,122880.0,98.3,107960.0,100.9,107960.0,99.1,107960.0,100.0,Multifamily Housing,51.06,541364.5,Whole Building,Whole Building,5.01449147833,SI,87000,107960,0,107960,0,0,7.0,111,111,1965,956664.0,165452.0,10301.0,961 VICTORY BOULEVARD,-74.0993694999,40.6207610029
2030310021,79.0,79659.0,90.2,70808.0,92.7,70808.0,91.5,70808.0,100.0,Multifamily Housing,81.11,5758183.8,Whole Building,Not Available,81.3210908372,BX,17366,70808,8851,61957,0,0,8.0,63,64,2005,1013426.0,251630.0,10458.0,2348 WEBSTER AVENUE,-73.894529285,40.8572928046
2030370025,100.4,85550.0,126.7,84300.0,141.1,84300.0,132.8,84300.0,100.0,Multifamily Housing,142.54,1214200.0,Whole Building,Whole Building,14.4033214709,BX,17150,84300,2100,82200,0,2100,6.0,73,75,1926,1013080.0,249643.0,10457.0,2115 WASHINGTON AVENUE,-73.8957886129,40.8518402224
2030380029,63.6,111927.0,74.7,111767.0,72.1,111767.0,73.7,111767.0,100.0,Multifamily Housing,68.55,5949194.8,Whole Building,Not Available,53.2285450983,BX,31412,111767,100,111667,0,0,14.0,118,118,2008,1013589.0,250767.0,10457.0,2271 WASHINGTON AVENUE,-73.8939438206,40.854923589
2030430001,71.6,80729.0,72.8,74746.0,77.0,74746.0,74.9,74746.0,100.0,Multifamily Housing,73.83,4355299.8,Whole Building,Whole Building,58.2679982875,BX,15750,74746,0,74746,0,0,6.0,73,73,2006,1012578.0,247982.0,10457.0,1920 WASHINGTON AVENUE,-73.8976102013,40.8472828965
3051610056,18.3,80268.0,140.0,76446.0,44.3,76446.0,126.0,76446.0,100.0,Multifamily Housing,42.5,168195.0,Whole Building,Whole Building,2.20018051958,BK,20000,76446,0,76446,0,0,6.0,71,71,1940,994975.0,173133.0,11226.0,385 EAST 18 STREET,-73.9613544913,40.6418801767
2030500070,81.2,81700.0,26.4,81676.0,27.0,81676.0,84.5,81676.0,100.0,Multifamily Housing,92.06,5169479.6,Whole Building,Whole Building,63.2925167736,BX,19749,81676,0,81676,0,0,13.0,89,89,2007,1013984.0,250551.0,10457.0,2277 BATHGATE AVENUE,-73.8925169131,40.8543294124
2030610005,66.2,104278.0,71.1,92291.0,76.6,92291.0,74.9,92291.0,100.0,Multifamily Housing,70.09,5926587.1,Whole Building,Whole Building,64.216306032,BX,20125,92291,0,92291,0,0,8.0,97,97,2007,1013307.0,248369.0,10457.0,4278 3 AVENUE,-73.8949736014,40.8483427278
2030610068,65.4,98363.0,64.5,98363.0,65.7,98363.0,58.4,98363.0,100.0,Multifamily Housing,63.04,4171839.9,Whole Building,Not Available,42.4126948141,BX,22500,98363,0,98363,0,0,7.0,88,88,2005,1013611.0,248170.0,10457.0,2007 LA FONTAINE AVENUE,-73.8938756672,40.8477955262
3012727501,32.7,67289.0,34.6,55356.0,37.2,55356.0,56.5,55356.0,100.0,Multifamily Housing,34.66,2287900.1,Whole Building,Not Available,41.3306615362,BK,15000,48501,15392,33109,8321,2416,7.0,23,27,2002,1000960.0,182946.0,11213.0,866 EASTERN PARKWAY,-73.939764367,40.6688054387
2031000001,85.4,87642.0,87.7,87642.0,90.3,87642.0,33.8,87642.0,100.0,Multifamily Housing,89.01,1880000.0,Whole Building,Whole Building,21.4509025353,BX,19200,87642,0,87642,0,0,6.0,87,87,1928,1016542.0,248829.0,10460.0,795 GARDEN STREET,-73.8832785058,40.8495940524
2031060008,43.9,55055.0,43.7,50050.0,43.2,50050.0,122.9,50050.0,95.0,Multifamily Housing,80.97,6167339.9,Whole Building,Whole Building,123.223574426,BX,16619,50050,0,50050,0,0,5.0,65,65,1922,1015284.0,247227.0,10460.0,2000 PROSPECT AVENUE,-73.8878330367,40.8452015492
2031080044,97.6,82309.0,107.4,82309.0,122.1,82309.0,102.2,82309.0,100.0,Multifamily Housing,84.21,6789390.0,Whole Building,Not Available,82.486605353,BX,19264,82309,0,82309,0,0,7.0,90,90,2001,1015847.0,247170.0,10460.0,825 EAST 179 STREET,-73.8857984426,40.8450431044
2031140008,134.6,54948.0,99.9,54948.0,101.3,54948.0,92.5,54948.0,100.0,Multifamily Housing,82.63,4105201.7,Whole Building,Not Available,74.7106664483,BX,27980,54948,0,54948,0,0,6.0,95,95,2003,1016673.0,249640.0,10460.0,2327 SOUTHERN BOULEVARD,-73.8828010765,40.8518195251
